Full Date,Full Date Timestamp,Month,Day,Year,Transaction,Description,Account Name,Category
"Friday, February 18, 2000",2000-02-19T00:00,2,18,2000,47.2,FLIP FLOPS,Credit Card,Entertainment
"Friday, February 18, 2000",2000-02-19T00:00,2,18,2000,8.52,Waffle House,Spending,Fast Food
"Friday, February 18, 2000",2000-02-19T00:00,2,18,2000,8.62,CACTUS CAFE BR3,Credit Card,Restaurants
"Saturday, February 19, 2000",2000-02-20T00:00,2,19,2000,57.18,Kroger,Bill Pay,Groceries
"Saturday, February 19, 2000",2000-02-20T00:00,2,19,2000,12.37,Jr Crickets Mcc,Spending,Restaurants
"Saturday, February 19, 2000",2000-02-20T00:00,2,19,2000,41,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Saturday, February 19, 2000",2000-02-20T00:00,2,19,2000,20.47,Papa John's,Spending,Fast Food
"Saturday, February 19, 2000",2000-02-20T00:00,2,19,2000,9.43,CIOPPINOS ON THE WHAR,Credit Card,Restaurants
"Sunday, February 20, 2000",2000-02-21T00:00,2,20,2000,28.44,Uber Technologies Inc,Credit Card,Transportation
"Sunday, February 20, 2000",2000-02-21T00:00,2,20,2000,69.7,Kroger,Spending,Groceries
"Sunday, February 20, 2000",2000-02-21T00:00,2,20,2000,22.49,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Sunday, February 20, 2000",2000-02-21T00:00,2,20,2000,25.83,Strip Mcc,Spending,Restaurants
"Sunday, February 20, 2000",2000-02-21T00:00,2,20,2000,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Monday, February 21, 2000",2000-02-22T00:00,2,21,2000,10.14,CACTUS CAFE BR3,Credit Card,Restaurants
"Monday, February 21, 2000",2000-02-22T00:00,2,21,2000,194.65,MARSHALLS,Credit Card,Clothing
"Monday, February 21, 2000",2000-02-22T00:00,2,21,2000,13.25,Qdoba Mexican Grill,Spending,Fast Food
"Monday, February 21, 2000",2000-02-22T00:00,2,21,2000,4,McDonald's,Spending,Fast Food
"Monday, February 21, 2000",2000-02-22T00:00,2,21,2000,21.23,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Tuesday, February 22, 2000",2000-02-23T00:00,2,22,2000,89.22,KROGER,Credit Card,Groceries
"Tuesday, February 22, 2000",2000-02-23T00:00,2,22,2000,21.92,LGALOT,Credit Card,Transportation
"Tuesday, February 22, 2000",2000-02-23T00:00,2,22,2000,8.3,Subway,Spending,Fast Food
"Tuesday, February 22, 2000",2000-02-23T00:00,2,22,2000,8.26,CHIPOTLE,Credit Card,Restaurants
"Tuesday, February 22, 2000",2000-02-23T00:00,2,22,2000,31.44,Safeway,CREDIT CARD,Groceries
"Wednesday, February 23, 2000",2000-02-24T00:00,2,23,2000,8.14,Subway,Spending,Fast Food
"Wednesday, February 23, 2000",2000-02-24T00:00,2,23,2000,45.62,Uber Technologies Inc,Credit Card,Transportation
"Wednesday, February 23, 2000",2000-02-24T00:00,2,23,2000,100.99,Wal-Mart,Bill Pay,Groceries
"Wednesday, February 23, 2000",2000-02-24T00:00,2,23,2000,80.1,Lucky,Spending,Groceries
"Wednesday, February 23, 2000",2000-02-24T00:00,2,23,2000,136.04,BILL PAY TIME WARNER CABL ON-LINE xxxx77777 ON 02-23,Bill Pay,Television & Internet
"Thursday, February 24, 2000",2000-02-25T00:00,2,24,2000,76.54,LUCKY,CREDIT CARD,Groceries
"Thursday, February 24, 2000",2000-02-25T00:00,2,24,2000,46.89,FOUNTAIN SQUARE N GARAGE,Credit Card,Transportation
"Thursday, February 24, 2000",2000-02-25T00:00,2,24,2000,9.48,SQ *UNITED BITES TR,Credit Card,Fast Food
"Thursday, February 24, 2000",2000-02-25T00:00,2,24,2000,12.09,Popeye's,Bill Pay,Restaurants
"Thursday, February 24, 2000",2000-02-25T00:00,2,24,2000,32.88,TEXACO 0012345,Checking,Gas & Fuel
"Friday, February 25, 2000",2000-02-26T00:00,2,25,2000,43.53,Shop Rite,Credit Card,Groceries
"Friday, February 25, 2000",2000-02-26T00:00,2,25,2000,13.19,Subway,Credit Card,Fast Food
"Friday, February 25, 2000",2000-02-26T00:00,2,25,2000,9.53,Cosmic Deli Corp,Bill Pay,Restaurants
"Friday, February 25, 2000",2000-02-26T00:00,2,25,2000,47.72,Mt Adams Pavillio,Spending,Entertainment
"Friday, February 25, 2000",2000-02-26T00:00,2,25,2000,8.99,Lucy Blue,Spending,Fast Food
"Saturday, February 26, 2000",2000-02-27T00:00,2,26,2000,8.08,Chipotle,Spending,Fast Food
"Saturday, February 26, 2000",2000-02-27T00:00,2,26,2000,11.23,DUNKIN,Credit Card,Fast Food
"Saturday, February 26, 2000",2000-02-27T00:00,2,26,2000,31.31,1ST WOK EXPRESS,Credit Card,Restaurants
"Saturday, February 26, 2000",2000-02-27T00:00,2,26,2000,12.1,Domino's Pizza,Spending,Fast Food
"Saturday, February 26, 2000",2000-02-27T00:00,2,26,2000,14.11,GORDON BIERSCH,Credit Card,Restaurants
"Sunday, February 27, 2000",2000-02-28T00:00,2,27,2000,16.62,UBER,Credit Card,Transportation
"Sunday, February 27, 2000",2000-02-28T00:00,2,27,2000,10.1,Chipotle,Spending,Fast Food
"Sunday, February 27, 2000",2000-02-28T00:00,2,27,2000,55.1,PAYPAL INST XFER,Spending,Entertainment
"Sunday, February 27, 2000",2000-02-28T00:00,2,27,2000,50.08,CHEESECAKE,Credit Card,Restaurants
"Sunday, February 27, 2000",2000-02-28T00:00,2,27,2000,203.33,Champs Sports,Spending,Christmas Gifts
"Monday, February 28, 2000",2000-02-29T00:00,2,28,2000,25.34,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Monday, February 28, 2000",2000-02-29T00:00,2,28,2000,12.34,Qdoba Mexican Grill,Spending,Fast Food
"Monday, February 28, 2000",2000-02-29T00:00,2,28,2000,474.35,Express Llc,Spending,Clothing
"Monday, February 28, 2000",2000-02-29T00:00,2,28,2000,13.56,Flipdaddy Mason Mcc,Bill Pay,Restaurants
"Monday, February 28, 2000",2000-02-29T00:00,2,28,2000,15.42,SHOPPERS FOOD / PHA,CREDIT CARD,Groceries
"Tuesday, February 29, 2000",2000-03-01T00:00,2,29,2000,61.74,JAMIESON RANCH VINEYARDS AMERICAN CANYCA,Credit Card,Entertainment
"Tuesday, February 29, 2000",2000-03-01T00:00,2,29,2000,20.33,Front Page News,Credit Card,Restaurants
"Tuesday, February 29, 2000",2000-03-01T00:00,2,29,2000,11.65,El Cholula Mcc,Spending,Restaurants
"Tuesday, February 29, 2000",2000-03-01T00:00,2,29,2000,9.22,El Cholula Mcc,Spending,Restaurants
"Tuesday, February 29, 2000",2000-03-01T00:00,2,29,2000,9.16,Lucy Blue,Spending,Fast Food
"Wednesday, March 01, 2000",2000-03-02T00:00,3,1,2000,56.64,Safeway,CREDIT CARD,Groceries
"Wednesday, March 01, 2000",2000-03-02T00:00,3,1,2000,11.8,Jr Crickets Mcc,Spending,Restaurants
"Wednesday, March 01, 2000",2000-03-02T00:00,3,1,2000,22.55,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Wednesday, March 01, 2000",2000-03-02T00:00,3,1,2000,30.27,Meijer,Spending,Groceries
"Wednesday, March 01, 2000",2000-03-02T00:00,3,1,2000,725,BILL PAY COUNTRYSIDE APARTMENTS,Savings,Mortgage & Rent
"Thursday, March 02, 2000",2000-03-03T00:00,3,2,2000,8.36,DIGGERS DINER,Credit Card,Restaurants
"Thursday, March 02, 2000",2000-03-03T00:00,3,2,2000,120.7,KROGER,Credit Card,Groceries
"Thursday, March 02, 2000",2000-03-03T00:00,3,2,2000,9.84,CHIPOTLE,Credit Card,Fast Food
"Thursday, March 02, 2000",2000-03-03T00:00,3,2,2000,10.51,MCDONALD'S,Credit Card,Fast Food
"Thursday, March 02, 2000",2000-03-03T00:00,3,2,2000,83.44,BILL PAY DUKE ENERGY OHIO ON-LINE xxxxxx88888 ON 03-02,Bill Pay,Electricity
"Friday, March 03, 2000",2000-03-04T00:00,3,3,2000,11.63,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Friday, March 03, 2000",2000-03-04T00:00,3,3,2000,65.16,Gidewon Group Mcc,Spending,Entertainment
"Friday, March 03, 2000",2000-03-04T00:00,3,3,2000,20.86,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Friday, March 03, 2000",2000-03-04T00:00,3,3,2000,36.71,Bangkok Express Mcc,Spending,Restaurants
"Friday, March 03, 2000",2000-03-04T00:00,3,3,2000,35.84,TEXACO 0012345,Checking,Gas & Fuel
"Saturday, March 04, 2000",2000-03-05T00:00,3,4,2000,21.6,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Saturday, March 04, 2000",2000-03-05T00:00,3,4,2000,9.65,COLD STONE CREAMERY NEWPO,Credit Card,Restaurants
"Saturday, March 04, 2000",2000-03-05T00:00,3,4,2000,22.59,ATLANTA METER PMTS,Credit Card,Transportation
"Saturday, March 04, 2000",2000-03-05T00:00,3,4,2000,33.17,PLATED,CREDIT CARD,Groceries
"Saturday, March 04, 2000",2000-03-05T00:00,3,4,2000,21.85,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Sunday, March 05, 2000",2000-03-06T00:00,3,5,2000,10.34,Chipotle,Spending,Fast Food
"Sunday, March 05, 2000",2000-03-06T00:00,3,5,2000,20.7,Ampco Transportation,Spending,Transportation
"Sunday, March 05, 2000",2000-03-06T00:00,3,5,2000,55.22,KROGER,Credit Card,Groceries
"Sunday, March 05, 2000",2000-03-06T00:00,3,5,2000,13.31,Chipotle,Credit Card,Fast Food
"Sunday, March 05, 2000",2000-03-06T00:00,3,5,2000,10.16,Chipotle,Credit Card,Restaurants
"Monday, March 06, 2000",2000-03-07T00:00,3,6,2000,62.12,THE DAIQUIRI FACTORY,Credit Card,Entertainment
"Monday, March 06, 2000",2000-03-07T00:00,3,6,2000,47.48,Mt Adams Pavillio,Spending,Entertainment
"Monday, March 06, 2000",2000-03-07T00:00,3,6,2000,27.78,Romanos Mcc,Spending,Restaurants
"Monday, March 06, 2000",2000-03-07T00:00,3,6,2000,13.9,Jimmy John's,Spending,Restaurants
"Monday, March 06, 2000",2000-03-07T00:00,3,6,2000,117.69,Meijer,Spending,Groceries
"Tuesday, March 07, 2000",2000-03-08T00:00,3,7,2000,54.52,iTunes,Spending,Entertainment
"Tuesday, March 07, 2000",2000-03-08T00:00,3,7,2000,13.97,Subway,Credit Card,Fast Food
"Tuesday, March 07, 2000",2000-03-08T00:00,3,7,2000,13.95,IHOP,Credit Card,Restaurants
"Tuesday, March 07, 2000",2000-03-08T00:00,3,7,2000,64.79,SHOPRITE,CREDIT CARD,Groceries
"Tuesday, March 07, 2000",2000-03-08T00:00,3,7,2000,11.36,Chipotle,Credit Card,Fast Food
"Wednesday, March 08, 2000",2000-03-09T00:00,3,8,2000,34.64,WAL-MART,Credit Card,Shopping
"Wednesday, March 08, 2000",2000-03-09T00:00,3,8,2000,23.23,ROCKY MTN PIZZA CO.,Credit Card,Restaurants
"Wednesday, March 08, 2000",2000-03-09T00:00,3,8,2000,8.02,Subway,Spending,Fast Food
"Wednesday, March 08, 2000",2000-03-09T00:00,3,8,2000,8.24,Chipotle,Credit Card,Fast Food
"Wednesday, March 08, 2000",2000-03-09T00:00,3,8,2000,9.43,Jerry Subs Piz,Spending,Fast Food
"Thursday, March 09, 2000",2000-03-10T00:00,3,9,2000,48.47,PRICKLY PEAR TAQUE,Credit Card,Entertainment
"Thursday, March 09, 2000",2000-03-10T00:00,3,9,2000,76.74,Macy's,Credit Card,Clothing
"Thursday, March 09, 2000",2000-03-10T00:00,3,9,2000,4.04,McDonald's,Spending,Fast Food
"Thursday, March 09, 2000",2000-03-10T00:00,3,9,2000,23.75,Papa John's,Spending,Fast Food
"Thursday, March 09, 2000",2000-03-10T00:00,3,9,2000,9.02,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, March 10, 2000",2000-03-11T00:00,3,10,2000,12.17,Chipotle,Credit Card,Fast Food
"Friday, March 10, 2000",2000-03-11T00:00,3,10,2000,17.5,FIREHOUSE NO. 37,Credit Card,Restaurants
"Friday, March 10, 2000",2000-03-11T00:00,3,10,2000,12.98,POPEYES,Credit Card,Restaurants
"Friday, March 10, 2000",2000-03-11T00:00,3,10,2000,21.33,SOUTH CITY KITCHEN,Credit Card,Restaurants
"Friday, March 10, 2000",2000-03-11T00:00,3,10,2000,32.15,Jungle Jim,Credit Card,Groceries
"Saturday, March 11, 2000",2000-03-12T00:00,3,11,2000,22.73,Taqueria Mercado Mcc,Spending,Restaurants
"Saturday, March 11, 2000",2000-03-12T00:00,3,11,2000,9.95,EMILIANO'S MEXICAN REST,Credit Card,Restaurants
"Saturday, March 11, 2000",2000-03-12T00:00,3,11,2000,13.72,CACTUS CAFE BR3,Credit Card,Restaurants
"Saturday, March 11, 2000",2000-03-12T00:00,3,11,2000,12.03,CHIPOTLE,Credit Card,Restaurants
"Saturday, March 11, 2000",2000-03-12T00:00,3,11,2000,98.72,SHOPRITE,Credit Card,Groceries
"Sunday, March 12, 2000",2000-03-13T00:00,3,12,2000,50.92,Fedexoffice Mcc,Spending,Uncategorized
"Sunday, March 12, 2000",2000-03-13T00:00,3,12,2000,13.48,Chipotle,Spending,Fast Food
"Sunday, March 12, 2000",2000-03-13T00:00,3,12,2000,32.41,SQ *LIBERTY TAXI,Credit Card,Transportation
"Sunday, March 12, 2000",2000-03-13T00:00,3,12,2000,29.91,PAPA JOHN'S,Credit Card,Fast Food
"Sunday, March 12, 2000",2000-03-13T00:00,3,12,2000,96.65,Ross,Spending,Clothing
"Monday, March 13, 2000",2000-03-14T00:00,3,13,2000,11.14,Subway,Credit Card,Fast Food
"Monday, March 13, 2000",2000-03-14T00:00,3,13,2000,61.65,Gidewon Group Mcc,Spending,Entertainment
"Monday, March 13, 2000",2000-03-14T00:00,3,13,2000,47.94,HERTZ RENT-A-CAR,Credit Card,Transportation
"Monday, March 13, 2000",2000-03-14T00:00,3,13,2000,13.91,Phoenix Dragon Mcc,Spending,Fast Food
"Monday, March 13, 2000",2000-03-14T00:00,3,13,2000,50.73,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Tuesday, March 14, 2000",2000-03-15T00:00,3,14,2000,117.97,Kroger,Spending,Groceries
"Tuesday, March 14, 2000",2000-03-15T00:00,3,14,2000,113.11,FOOD LION,CREDIT CARD,Groceries
"Tuesday, March 14, 2000",2000-03-15T00:00,3,14,2000,13.41,Popeye's,Spending,Fast Food
"Tuesday, March 14, 2000",2000-03-15T00:00,3,14,2000,13.93,COLONY GRILL MILFO,Credit Card,Restaurants
"Tuesday, March 14, 2000",2000-03-15T00:00,3,14,2000,15.06,IHOP,Credit Card,Restaurants
"Wednesday, March 15, 2000",2000-03-16T00:00,3,15,2000,118.9,Safeway,CREDIT CARD,Groceries
"Wednesday, March 15, 2000",2000-03-16T00:00,3,15,2000,85.46,Macy's,Credit Card,Clothing
"Wednesday, March 15, 2000",2000-03-16T00:00,3,15,2000,8.27,Great American Coo,Bill Pay,Fast Food
"Wednesday, March 15, 2000",2000-03-16T00:00,3,15,2000,13.63,Chipotle,Spending,Fast Food
"Wednesday, March 15, 2000",2000-03-16T00:00,3,15,2000,24.9,Papa John's,Spending,Fast Food
"Thursday, March 16, 2000",2000-03-17T00:00,3,16,2000,72,PLATED,Credit Card,Restaurants
"Thursday, March 16, 2000",2000-03-17T00:00,3,16,2000,25.85,Whole Foods,Credit Card,Groceries
"Thursday, March 16, 2000",2000-03-17T00:00,3,16,2000,11.01,DOMINO'S PIZZA,Credit Card,Fast Food
"Thursday, March 16, 2000",2000-03-17T00:00,3,16,2000,13.78,Checkers,Bill Pay,Fast Food
"Thursday, March 16, 2000",2000-03-17T00:00,3,16,2000,9.64,Chipotle,Credit Card,Fast Food
"Friday, March 17, 2000",2000-03-18T00:00,3,17,2000,49.61,Uptown Comedy Club,Bill Pay,Entertainment
"Friday, March 17, 2000",2000-03-18T00:00,3,17,2000,13.68,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, March 17, 2000",2000-03-18T00:00,3,17,2000,8.04,SQ *UNITED BITES TR,Credit Card,Fast Food
"Friday, March 17, 2000",2000-03-18T00:00,3,17,2000,49.46,Church,Spending,Charity
"Friday, March 17, 2000",2000-03-18T00:00,3,17,2000,26.77,TEXACO 0012345,Checking,Gas & Fuel
"Saturday, March 18, 2000",2000-03-19T00:00,3,18,2000,24.52,Sbarro,Spending,Restaurants
"Saturday, March 18, 2000",2000-03-19T00:00,3,18,2000,56.6,Target,Credit Card,Shopping
"Saturday, March 18, 2000",2000-03-19T00:00,3,18,2000,26.16,Safeway,CREDIT CARD,Groceries
"Saturday, March 18, 2000",2000-03-19T00:00,3,18,2000,13.13,Snack Soda Vending,Spending,Fast Food
"Saturday, March 18, 2000",2000-03-19T00:00,3,18,2000,155.47,Miltons,Spending,Clothing
"Sunday, March 19, 2000",2000-03-20T00:00,3,19,2000,44.94,Nyc Taxi Mcc,Bill Pay,Transportation
"Sunday, March 19, 2000",2000-03-20T00:00,3,19,2000,9.16,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Sunday, March 19, 2000",2000-03-20T00:00,3,19,2000,43.34,American Deli Mcc,Spending,Restaurants
"Sunday, March 19, 2000",2000-03-20T00:00,3,19,2000,13.3,COLD STONE CREAMERY NEWPO,Credit Card,Restaurants
"Sunday, March 19, 2000",2000-03-20T00:00,3,19,2000,8.73,JACK IN THE BOX,Credit Card,Fast Food
"Monday, March 20, 2000",2000-03-21T00:00,3,20,2000,9.41,Chipotle,Spending,Fast Food
"Monday, March 20, 2000",2000-03-21T00:00,3,20,2000,9.84,CHIPOTLE,Credit Card,Restaurants
"Monday, March 20, 2000",2000-03-21T00:00,3,20,2000,8.18,Subway,Spending,Fast Food
"Monday, March 20, 2000",2000-03-21T00:00,3,20,2000,9.09,Five Guys,Spending,Fast Food
"Monday, March 20, 2000",2000-03-21T00:00,3,20,2000,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Tuesday, March 21, 2000",2000-03-22T00:00,3,21,2000,36.78,Ampco Transportation,Spending,Transportation
"Tuesday, March 21, 2000",2000-03-22T00:00,3,21,2000,8.26,City Barbeque,Spending,Fast Food
"Tuesday, March 21, 2000",2000-03-22T00:00,3,21,2000,36.82,ATLANTA METER PMTS,Credit Card,Transportation
"Tuesday, March 21, 2000",2000-03-22T00:00,3,21,2000,25,CHECK CRD PURCHASE AIRTRANAIR,Spending,Air Travel
"Tuesday, March 21, 2000",2000-03-22T00:00,3,21,2000,195.4,AIRTRANAIR,Spending,Air Travel
"Wednesday, March 22, 2000",2000-03-23T00:00,3,22,2000,51.95,TRADER JOE'S,CREDIT CARD,Groceries
"Wednesday, March 22, 2000",2000-03-23T00:00,3,22,2000,52.97,SHAPES BROW BAR,Credit Card,Entertainment
"Wednesday, March 22, 2000",2000-03-23T00:00,3,22,2000,10.46,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, March 22, 2000",2000-03-23T00:00,3,22,2000,25.75,SQ *ARIRANG KOREAN BBQ,Credit Card,Restaurants
"Wednesday, March 22, 2000",2000-03-23T00:00,3,22,2000,28.11,TEXACO 0012345,Checking,Gas & Fuel
"Thursday, March 23, 2000",2000-03-24T00:00,3,23,2000,47.54,Havana Club Group,Spending,Entertainment
"Thursday, March 23, 2000",2000-03-24T00:00,3,23,2000,112.8,Fedexoffice Mcc,Spending,Uncategorized
"Thursday, March 23, 2000",2000-03-24T00:00,3,23,2000,13.13,POPEYES,Credit Card,Restaurants
"Thursday, March 23, 2000",2000-03-24T00:00,3,23,2000,12.67,FIVE GUYS,Credit Card,Fast Food
"Thursday, March 23, 2000",2000-03-24T00:00,3,23,2000,136.04,BILL PAY TIME WARNER CABL ON-LINE xxxx77777 ON 03-23,Bill Pay,Television & Internet
"Friday, March 24, 2000",2000-03-25T00:00,3,24,2000,94.22,Kroger,Spending,Groceries
"Friday, March 24, 2000",2000-03-25T00:00,3,24,2000,12.5,DENNY'S INC,Credit Card,Restaurants
"Friday, March 24, 2000",2000-03-25T00:00,3,24,2000,213.5,Target,Credit Card,Shopping
"Friday, March 24, 2000",2000-03-25T00:00,3,24,2000,8.37,CHIPOTLE,Credit Card,Restaurants
"Friday, March 24, 2000",2000-03-25T00:00,3,24,2000,21.19,Taco Mac Mcc,Spending,Restaurants
"Saturday, March 25, 2000",2000-03-26T00:00,3,25,2000,10.13,Cosmic Deli Corp,Spending,Restaurants
"Saturday, March 25, 2000",2000-03-26T00:00,3,25,2000,31.63,Natural Nails Mcc,Spending,Spa & Massage
"Saturday, March 25, 2000",2000-03-26T00:00,3,25,2000,235.11,Wal-Mart,Spending,Shopping
"Saturday, March 25, 2000",2000-03-26T00:00,3,25,2000,96.36,Meijer,Spending,Groceries
"Saturday, March 25, 2000",2000-03-26T00:00,3,25,2000,16.16,GORDON BIERSCH,Credit Card,Restaurants
"Sunday, March 26, 2000",2000-03-27T00:00,3,26,2000,17.25,PAPA JOHN'S,Credit Card,Fast Food
"Sunday, March 26, 2000",2000-03-27T00:00,3,26,2000,44.48,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Sunday, March 26, 2000",2000-03-27T00:00,3,26,2000,4.83,7-ELEVEN,Credit Card,Fast Food
"Sunday, March 26, 2000",2000-03-27T00:00,3,26,2000,18.9,UBER,Credit Card,Transportation
"Sunday, March 26, 2000",2000-03-27T00:00,3,26,2000,76.72,MARKETON,CREDIT CARD,Groceries
"Monday, March 27, 2000",2000-03-28T00:00,3,27,2000,13.1,Papa John's,Spending,Fast Food
"Monday, March 27, 2000",2000-03-28T00:00,3,27,2000,122.69,Macy's,Credit Card,Christmas Gifts
"Monday, March 27, 2000",2000-03-28T00:00,3,27,2000,48.4,Church,Cash,Charity
"Monday, March 27, 2000",2000-03-28T00:00,3,27,2000,13.14,CACTUS CAFE BR3,Credit Card,Restaurants
"Monday, March 27, 2000",2000-03-28T00:00,3,27,2000,284.12,Target,Spending,Shopping
"Tuesday, March 28, 2000",2000-03-29T00:00,3,28,2000,164.49,Amazon.com AMZN.COM,Credit Card,Christmas Gifts
"Tuesday, March 28, 2000",2000-03-29T00:00,3,28,2000,13.59,DIGGERS DINER,Credit Card,Restaurants
"Tuesday, March 28, 2000",2000-03-29T00:00,3,28,2000,8.3,CHIPOTLE,Credit Card,Fast Food
"Tuesday, March 28, 2000",2000-03-29T00:00,3,28,2000,10.59,CACTUS CAFE BR3,Credit Card,Restaurants
"Tuesday, March 28, 2000",2000-03-29T00:00,3,28,2000,18.68,STANDARD Transportation,Credit Card,Transportation
"Wednesday, March 29, 2000",2000-03-30T00:00,3,29,2000,48.29,Amazon.com,Credit Card,Shopping
"Wednesday, March 29, 2000",2000-03-30T00:00,3,29,2000,8.88,Hong Kong City,Spending,Fast Food
"Wednesday, March 29, 2000",2000-03-30T00:00,3,29,2000,10.71,COAST SEAFFOD AND RAW,Credit Card,Restaurants
"Wednesday, March 29, 2000",2000-03-30T00:00,3,29,2000,127.81,THE LIMITED,Credit Card,Clothing
"Wednesday, March 29, 2000",2000-03-30T00:00,3,29,2000,9.92,HARLEM SHAKE,Credit Card,Fast Food
"Thursday, March 30, 2000",2000-03-31T00:00,3,30,2000,16.34,Honeybaked Ham Mcc,Spending,Restaurants
"Thursday, March 30, 2000",2000-03-31T00:00,3,30,2000,44.24,PORT JLS Transportation,Credit Card,Transportation
"Thursday, March 30, 2000",2000-03-31T00:00,3,30,2000,31.42,NYC TAXI,Credit Card,Transportation
"Thursday, March 30, 2000",2000-03-31T00:00,3,30,2000,9,McDonald's,Spending,Fast Food
"Thursday, March 30, 2000",2000-03-31T00:00,3,30,2000,25.43,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Friday, March 31, 2000",2000-04-01T00:00,3,31,2000,64.04,FLY,Credit Card,Entertainment
"Friday, March 31, 2000",2000-04-01T00:00,3,31,2000,8.32,SQ *SOUTHERN COMFORT KITC,Credit Card,Fast Food
"Friday, March 31, 2000",2000-04-01T00:00,3,31,2000,11.65,Eat Hours Com,Spending,Fast Food
"Friday, March 31, 2000",2000-04-01T00:00,3,31,2000,44.08,Safeway,CREDIT CARD,Groceries
"Friday, March 31, 2000",2000-04-01T00:00,3,31,2000,50.34,HERTZ RENT-A-CAR,Credit Card,Transportation
"Saturday, April 01, 2000",2000-04-02T00:00,4,1,2000,9.46,Chipotle,Credit Card,Fast Food
"Saturday, April 01, 2000",2000-04-02T00:00,4,1,2000,24.32,PORT JLS Transportation,Credit Card,Transportation
"Saturday, April 01, 2000",2000-04-02T00:00,4,1,2000,11.99,Popeye's,Spending,Fast Food
"Saturday, April 01, 2000",2000-04-02T00:00,4,1,2000,13.93,CHIPOTLE,Credit Card,Restaurants
"Saturday, April 01, 2000",2000-04-02T00:00,4,1,2000,725,BILL PAY COUNTRYSIDE APARTMENTS,Savings,Mortgage & Rent
